screen_name,created_at,text,in_reply_to_screen_name,retweeted_status_screen_name,user_description,source,lang,id
NoNameMeTooGR,2021-07-05T10:11:26Z,"#Λιγναδης_gate #Λιγναδης 
#αρσακειο #μπαμπινιωτης #κεραμεως #μενδωνη 
#ΜΚΟ #που_ειναι_τα_παιδια 
#μανδρου #ζαχαρεα #σκατιανα #χατζηνικος 
#καρυδηεκτοςμεγκα #μαρκουλακης #χειλακης #λουλης
#metoo #metooGR https://t.co/qukLXgeXjR",,,"Επαγγελματίας Ομοφυλόφιλος
Ατάλαντο και μέτριο ακάου υβριστικού περιεχομένου
Σιχαίνομαι τα πλυντήρια. Προσδοκώ επώνυμες καταθέσεις στην ανακρίτρια. #metoo",Twitter Web App,,1411991099980324870
NoNameMeTooGR,2021-07-05T09:57:40Z,"Την καλημέρα μου στον κ. Αλέξανδρο Μπουρδούμη
#Λιγναδης_gate #Λιγναδης 
#αρσακειο #μπαμπινιωτης #κεραμεως #μενδωνη 
#ΜΚΟ #που_ειναι_τα_παιδια 
#μανδρου #ζαχαρεα #σκατιανα #χατζηνικος 
#καρυδηεκτοςμεγκα #μαρκουλακης #χειλακης #λουλης
#metoo #metooGR https://t.co/YlpJst0Old",,,"Επαγγελματίας Ομοφυλόφιλος
Ατάλαντο και μέτριο ακάου υβριστικού περιεχομένου
Σιχαίνομαι τα πλυντήρια. Προσδοκώ επώνυμες καταθέσεις στην ανακρίτρια. #metoo",Twitter Web App,el,1411987636252774401
Stalinikos1,2021-07-03T06:55:18Z,"Αριστεροί καλλιτέχνες:
Κατράκης, Καρέζη, Τσάπλιν, Πάνος Ζάχαρης, Bill Hicks, Ρίτσος, Κοροβέσης, Μπρέχτ, Μανόλης Αναγνωστάκης, Πικάσο.

Δεξιοί καλλιτέχνες:
Σεφερλής, Μαρκουλάκης, Ρένος Χαραλαμπίδης, Αρκάς, Σίλας Σεραφείμ, Δημουλίδου, Λιγνάδης, Ρουβάς, Σωτη Τριανταφύλλου, Χίτλερ.",,,Στα γκούλαγκ,Twitter for Android,el,1411216966451335169
Liz58392904,2021-07-02T16:04:31Z,Ακουτε ανθρωπακια που το παιζετε και ανθρωποι του πνευματος;;; #χειλακης #καρυδη #μαρκουλακης #καπουτζιδης #Λιγναδης_gate https://t.co/ziSMSPervg,,,Just curious almost about everything,Twitter Web App,el,1410992794408304646
HarisLebidakis,2021-06-27T21:17:42Z,Κωνσταντίνος Μαρκουλάκης – Χρυσή Βαρδινογιάννη: Απόδραση στις Σπέτσες για το ζευγάρι | NewsPistol - Ειδήσεις με υπογραφή. Χάρης Λεμπιδάκης. https://t.co/fVf97sq1Th,,,,Twitter for iPhone,el,1409259670863323141
znewsgr,2021-06-27T10:00:05Z,"Οι φωτογραφίες που εξασφάλισε το περιοδικό ΟΚ! 🔝🔝

#znews #Μαρκουλακης #Βαρδινογιαννη #okmagazine #okmagazinegr https://t.co/GYQKoT8GXj",,,"Ειδήσεις, αποκλειστικά, επικαιρότητα, αυτοκίνητο, υγεία & ευεξία, μόδα, ομορφιά, σχέσεις και ζώδια! #ZNEWSGR",Hootsuite Inc.,el,1409089139895685125
NoNameMeTooGR,2021-06-26T10:35:08Z,"#χειλακης #Λιγναδης #Λιγναδης_gate 
#μενδωνη #κερεαμεως #μπαμπινιωτης #αρσακειο 
#μκο #που_ειναι_τα_παιδια 
#καρυδηεκτοςμεγκα #λουλης #μαρκουλακης 
#μανδρου #ζαχαρεα #σκατιανα #χατζηνικος 
#metooGR #MeToo https://t.co/C7vkqGKvGY",,,"Επαγγελματίας Ομοφυλόφιλος
Ατάλαντο και μέτριο ακάου υβριστικού περιεχομένου
Σιχαίνομαι τα πλυντήρια. Προσδοκώ επώνυμες καταθέσεις στην ανακρίτρια. #metoo",Twitter Web App,,1408735572240351232
dim70,2021-06-25T21:08:49Z,Αληθεια εκεινο το παλικάρι ο Μαρκουλάκης που έχει εξαφανιστεί;,,,Το λοιπόν......αυτά! Α ναι κ κάτι ακόμα....: Ναζί/ΚΦΦ/Σκατόψυχοι μακριά!! Τα Μπλοκ πέφτουν αβέρτα! Τέλος για να εξηγούμαστε: RTs Are Not Endorsements!,Twitter Web App,el,1408532655856140304
zmputsam,2021-06-25T19:18:26Z,"Που είναι ο Μαρκουλάκης να δηλώσει ""αχ κακούργε πως μπορείς και πας στο #Costa_Navarino""",,,Experienced solo mid hyper carry / I T(ea) professional,Twitter for Android,el,1408504879920910342
TLathos,2021-06-24T08:49:53Z,"Θυμηθείτε ποιος άλλος της παρέας #Λιγναδης εκτός του #χειλακη , περίμενε να αποφανθεί η ελληνική δικαιοσύνη για να πει το προφανές #Μαρκουλακης

Καμία πάλη με τα σκοτάδια του δεν έκανε ο λιγνάδης. 37 χρόνια τώρα απολαμβάνει την ανοχή, την ασυλία και τη συγκάληψη του περίγυρου του https://t.co/AzaYAuVRZw",,,,Twitter for iPhone,el,1407984311463186432
milmil14171156,2021-06-24T05:22:49Z,#χειλακης #Μαρκουλακης #Λιγναδης  #φιλιππιδης όλοι εσεις που τα σκοτάδια σας τα κρύψετε μέσα στο θεατρο κάνατε τόσο κακό στο θεατρο που δεν ξέρω αν θα ξαναπάω να δω παράσταση,,,,Twitter Web App,el,1407932200209764353
Liz58392904,2021-06-24T04:40:40Z,"ΚΑΤΑ ΣΥΡΡΟΗ ΒΙΑΣΤΗΣ ΑΝΗΛΙΚΩΝ Α Κ Ο Υ Τ Ε ΠΛΥΝΤΗΡΙΑΚΗΔΕΣ;;; 
#Λιγναδης_gate #Λιγναδης #αρσακειο #μκο #metooGR #χειλακης #μαρκουλακης #καπουτζιδης #καρυδη #κουρκουλα https://t.co/Ry8LupEmAU",,,Just curious almost about everything,Twitter Web App,el,1407921591816798208
Liz58392904,2021-06-24T04:38:46Z,#Λιγναδης_gate #Λιγναδης #αρσακειο #μκο #ασυνοδευτα #παιδοβιαστης #χειλακης #Μαρκουλακης #καρυδη #κουρκουλα #καπουτζιδης #metooGR https://t.co/X0SEvPcJEb,,,Just curious almost about everything,Twitter Web App,,1407921116736327680
Sofia81S,2021-06-23T21:26:13Z,"#χειλακης #λουλης #καρυδηεκτοςμεγκα #κουρκουλα #Μαρκουλακης #χατζηνικος 
#ζαχαρεα #μανδρου #Σκατιανα #μπαμπινιωτης #αρσακειο 
#μενδωνη #Κεραμεως #Λιγναδης_gate #ΜΚΟ 
#μμε_ξεφτιλες 
#MeToo #metooGR https://t.co/SVd76CoUVk",,,,Twitter for iPhone,,1407812260282703879
lgEmEP36SJng3rg,2021-06-23T20:51:56Z,"χειλακης, μαρκουλακης καρυδη, αθεριδης, ρουβας, γαμω τα γαμημενα σας σκοταδια #λιγναδης",,,,Twitter for Android,el,1407803635074060297
